Credulous,cred·u·lous,adjective,"Supplements boast a unique trifecta: lax regulation, potent marketing and millions of credulous consumers keen to pin their hopes of a healthier life on a pill.",Having or showing too great a readiness to believe things,"gullible, naive","<a href=""http://www.economist.com/news/business/21665064-despite-scandals-and-scepticism-americas-supplement-industry-looks-healthy-miracle-healers"" target=""_blank"">""Miracle healers"" published in <i>The Economist</i></a>",— Aug 9th 2016 —,[sound:credulous.mp3]
Harangue,ha·rangue,noun,"State-run China Central Television (CCTV) has broadcast harsh criticisms of some multinationals, including an absurd harangue over Starbucks’ prices...",A lengthy and aggressive speech,"tirade, diatribe, rant","<a href=""http://www.economist.com/news/business/21677213-life-getting-tougher-foreign-firms-fittest-can-still-flourish-harder-road"" target=""_blank"">""A harder road ahead"" published in <i>The Economist</i></a>",— Aug 8th 2016 —,[sound:harangue.mp3]
Winnow,win·now,verb,Many lawmakers from both parties join Mr Obama in wishing to winnow America’s overstuffed prisons.,Blow a current of air through (grain) in order to remove the chaff,"sift out, filter out","<a href=""http://www.economist.com/blogs/economist-explains/2016/01/economist-explains-19"" target=""_blank"">""How Barack Obama has reformed America’s prisons"" published in <i>The Economist</i></a>",— Aug 8th 2016 —,[sound:winnow.mp3]
Paean,pae·an,noun,"'It is the right that has inherited the ambitious modernist urge to destroy and innovate in the name of a universal project,' Tony Judt, a British historian, lamented in 'Ill Fares the Land', a paean to social democracy he dictated on his death bed.",A song of praise or triumph,"song of praise, hymn, alleluia","<a href=""http://www.economist.com/news/briefing/21695887-centre-left-sharp-decline-across-europe-rose-thou-art-sick"" target=""_blank"">""Rose thou art sick"" published in <i>The Economist</i></a>",— Aug 5th 2016 —,[sound:paean.mp3]
Xenophobia,xen·o·pho·bi·a,noun,"Denk will not win more than a few seats in next year’s general election, but it is posing a crucial question: at a time of rising xenophobia, can Europe’s minorities rely on the broad centre-left parties for which they usually vote?",Intense or irrational dislike or fear of people from other countries,,"<a href=""http://www.economist.com/news/europe/21700455-even-well-meaning-parties-based-ethnicity-are-terrible-idea-politics-alienation"" target=""_blank"">""The politics of alienation"" published in <i>The Economist</i></a>",— Aug 4th 2016 —,[sound:xenophobia.mp3]
Arbiter,ar·bi·ter,noun,"The viewer is, ultimately, the arbiter of influence: either partaking in the objectification, or actively challenging the power dynamic.",A person who settles a dispute or has ultimate authority in a matter,"authority, judge, controller","<a href=""http://www.economist.com/blogs/prospero/2016/05/creative-spaces"" target=""_blank"">""Learning artists' secrets from their studios"" published in <i>The Economist</i></a>",— Aug 3rd 2016 —,[sound:arbiter.mp3]
Daguerreotype,da·guerre·o·type,noun,"Indeed, the earliest applications of multimedia for remembrance were the post-mortem daguerreotypes used by grieving Victorians as mementos of their dear departed.",A photograph taken by an early photographic process employing an iodine-sensitized silvered plate and mercury vapor,,"<a href=""http://www.economist.com/blogs/babbage/2011/09/digital-immortality"" target=""_blank"">""Difference Engine: Facebook for the dead"" published in <i>The Economist</i></a>",— Aug 2nd 2016 —,[sound:daguerreotype.mp3]
Ascribe,as·cribe,verb,He had spent years training to be a neurosurgeon; his doctor first ascribed his sharp pains and dwindling frame to the demands of residency.,Attribute something to (a cause),"attribute to, assign to, blame on","<a href=""http://www.economist.com/news/books-and-arts/21690011-intimate-essential-memoir-meaning-he-lay-dying"" target=""_blank"">""As he lay dying"" published in <i>The Economist</i></a>",— Aug 1st 2016 —,[sound:ascribe.mp3]
Subpoena,sub·poe·na,noun,Subpoenas issued by a federal grand jury earlier this year demanded that the Port Authority hand over Mr Samson’s personal travel records...,A writ ordering a person to attend a court,"summons, mandate, court order","<a href=""http://www.economist.com/news/united-states/21664209-how-new-jersey-traffic-jam-helped-topple-head-airline-chairmans-flight"" target=""_blank"">""The chairman’s flight"" published in <i>The Economist</i></a>",— Jul 29th 2016 —,[sound:subpoena.mp3]
Bevy,bev·y,noun,"Of the bevy of bullet points in Mr Obama’s new package of executive actions, the most consequential is his decision to require significantly expanded background checks.",A large group of people or things of a particular kind,"group, crowd, cluster","<a href=""http://www.economist.com/blogs/democracyinamerica/2016/01/executive-action-guns"" target=""_blank"">""Obama's new push for tougher gun controls"" published in <i>The Economist</i></a>",— Jul 28th 2016 —,[sound:bevy.mp3]
Irascible,i·ras·ci·ble,adjective,"He survived, but some of his contemporaries thought that the accident changed his personality from pleasant to irascible.",Having or showing a tendency to be easily angered,"irritable, quick-tempered, short-tempered","<a href=""http://www.economist.com/news/special-report/21657024-mapping-brain-may-eventually-yield-new-treatments-prevention-better"" target=""_blank"">""From neurosis to neurons"" published in <i>The Economist</i></a>",— Jul 27th 2016 —,[sound:irascible.mp3]
Plethora,pleth·o·ra,noun,"Podcasts were facing fierce competition for audiences’ attention from a plethora of other new digital-native products including Facebook, YouTube and Twitter.",A large or excessive amount,"excess, overabundance, surplus","<a href=""http://www.economist.com/blogs/prospero/2016/04/easy-listening"" target=""_blank"">""2016: the year the podcast came of age"" published in <i>The Economist</i></a>",— Jul 26th 2016 —,[sound:plethora.mp3]
Coalesce,co·a·lesce,verb,"As they radiate away, the waves tend to coalesce to form two main shock waves.",Come together and form one mass or whole,"merge, unite, fuse","<a href=""http://www.economist.com/blogs/economist-explains/2016/04/economist-explains-2"" target=""_blank"">""How supersonic jets may become less noisy"" published in <i>The Economist</i></a>",— Jul 25th 2016 —,[sound:coalesce.mp3]
Lugubrious,lu·gu·bri·ous,adjective,The lugubrious strains of 'Heaven Knows I’m Miserable Now' waft across a sunny beach in Acapulco.,Looking or sounding sad and dismal,"mournful, gloomy, sad","<a href=""http://www.economist.com/news/americas/21660159-what-do-mexicans-and-mancunian-misanthrope-have-common-girlfriend-conga"" target=""_blank"">""Girlfriend in a conga"" published in <i>The Economist</i></a>",— Jul 22nd 2016 —,[sound:lugubrious.mp3]
Esoteric,es·o·ter·ic,adjective,"The subjects at hand often sound esoteric, if not silly, but the questions may prove more than merely academic.",Intended for or likely to be understood by only a small number of people with a specialized knowledge or interest,"abstruse, obscure, arcane","<a href=""http://www.economist.com/news/united-states/21679840-invisibility-cloaks-are-all-right-why-stop-there-sneaking-fishes"" target=""_blank"">""Sneaking with the fishes"" published in <i>The Economist</i></a>",— Jul 21st 2016 —,[sound:esoteric.mp3]
Vociferous,vo·cif·er·ous,adjective,"Ten weeks of ever-more vociferous argument, claims and counterclaims stretch between now and June 23rd, when the vote will take place.",(Especially of a person or speech) vehement or clamorous," blatant, clamorous, noisy","<a href=""http://www.economist.com/news/britain/21697066-swathes-voters-are-still-undecided-next-two-months-campaigning-will-decide-britains"" target=""_blank"">""Britain’s EU referendum campaigns are officially launched today"" published in <i>The Economist</i></a>",— Jul 20th 2016 —,[sound:vociferous.mp3]
Itinerant,i·tin·er·ant,adjective,Her first America-set film is a freewheeling road movie in which an 18-year-old escapes a dysfunctional family by joining a group of itinerant young misfits.,Traveling from place to place,"peripatetic, wandering, roving","<a href=""http://www.economist.com/blogs/prospero/2016/05/film-festivals"" target=""_blank"">""Noblesse oblige at Cannes"" published in <i>The Economist</i></a>",— Jul 19th 2016 —,[sound:itinerant.mp3]
Contrite,con·trite,adjective,"As the election results were coming in, a contrite Mr Turnbull took 'full responsibility' for the government’s poor performance.",Feeling or expressing remorse or penitence,"regretful, sorry, apologetic","<a href=""http://www.economist.com/news/asia/21701761-general-election-leaves-australia-without-stable-government-churn-down-under"" target=""_blank"">""The churn down under"" published in <i>The Economist</i></a>",— Jul 18th 2016 —,[sound:contrite.mp3]
Malediction,mal·a·prop·ism,noun,"And so on down the list of supposed malapropisms. 'You can observe a lot by watching,' means plenty...","The mistaken use of a word in place of a similar-sounding one, often with unintentionally amusing effect","misuse, solecism, blunder","<a href=""http://www.economist.com/blogs/prospero/2015/09/johnson-quotables"" target=""_blank"">""Yogi Berra, linguistic savant"" published in <i>The Economist</i></a>",— Jul 15th 2016 —,[sound:malediction.mp3]
Immutable,im·mu·ta·ble,adjective,"After all, whom institutions choose to celebrate and how they depict the past are choices to be debated, not immutable facts.",Unchanging over time or unable to be changed,"permanent, set, steadfast","<a href=""http://www.economist.com/news/international/21699905-university-protesters-believe-they-are-fighting-justice-their-critics-think-free"" target=""_blank"">""The colliding of the American mind"" published in <i>The Economist</i></a>",— Jul 14th 2016 —,[sound:immutable.mp3]
Discordant,dis·cord·ant,adjective,It represents an opening of musical trade routes between two often discordant sides of the world.,Disagreeing or incongruous,"divergent, opposing, clashing","<a href=""http://www.economist.com/blogs/prospero/2016/03/musical-cross-over"" target=""_blank"">""Omar Souleyman, not a debaser but an Arab conduit to the West"" published in <i>The Economist</i></a>",— Jul 13th 2016 —,[sound:discordant.mp3]
Acerbic,a·cer·bic,adjective,"Mr Zhang presented a friendly face in Hong Kong, prompting the Big Lychee, an acerbic local blog, to note: 'Few sights are more painful to behold than a senior Chinese Communist Party official attempting to be nice...'",(Especially of a comment or style of speaking) sharp and forthright,"sardonic, biting, caustic","<a href=""http://www.economist.com/news/china/21699480-bewilderment-china-neither-hong-kong-nor-taiwan-seems-want-follow-its-script-rocking"" target=""_blank"">""Rocking boats, shaking mountains"" published in <i>The Economist</i></a>",— Jul 12th 2016 —,[sound:acerbic.mp3]
